name;rarity;arts
Frigid Blade Asto;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/5/5c/Unit_ills_full_20926.png/]
Sapphire Dragon Asto;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/7/77/Unit_ills_full_20927.png/]
Lovely Comet Janice;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/4/4c/Unit_ills_full_51086.png/]
Angelic Star Janice;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/5/5b/Unit_ills_full_51087.png/]
Calm Triumph Zekuu;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/1/1f/Unit_ills_full_61056.png/]
Halting Victory Zekuu;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/d/dd/Unit_ills_full_61057.png/]
Blazing Chain Barbara;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/1/1b/Unit_ills_full_11016.png/]
Pyro Flail Barbara;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/d/d5/Unit_ills_full_11017.png/]
Alien Light Diastima;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/0/0a/Unit_ills_full_51106.png/]
Third Eye Diastima;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/0/07/Unit_ills_full_51107.png/]
Battle Fanatic Zeek;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/3/32/Unit_ills_full_61066.png/]
War Maniac Zeek;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/6/67/Unit_ills_full_61067.png/]
Supreme Chol Arus;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/2/29/Unit_ills_full_10557.png/]
Glacial Wings Belfura;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/a/a4/Unit_ills_full_20537.png/]
Divine Dragon Ragzbyul;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/c/ca/Unit_ills_full_30517.png/]
Radiant Guardian Shera;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/0/05/Unit_ills_full_40507.png/]
Kitsune Gin;3★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/c/c5/Unit_ills_full_51112.png/]
Kyuubi Ginryou;4★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/1/1f/Unit_ills_full_51113.png/]
Yuurei Sayori;3★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/7/73/Unit_ills_full_61072.png/]
Oni Kageri;4★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/4/4f/Unit_ills_full_61073.png/]
Claudia (6★);6★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/d/d4/Unit_ills_full_20955.png/]
Claudia (7★);7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/6/6b/Unit_ills_full_20956.png/]
Weeping Ice Camilla;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/9/9c/Unit_ills_full_20946.png/]
Hailing Blades Camilla;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/c/ca/Unit_ills_full_20947.png/]
Alliance Leader Freed;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/5/50/Unit_ills_full_30896.png/]
Viridian Flag Freed;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/9/9e/Unit_ills_full_30897.png/]
Thunder General Ewan;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/7/7e/Unit_ills_full_40876.png/]
Magnanimous Bolt Ewan;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/d/d6/Unit_ills_full_40877.png/]
Strife God Afla Dilith;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/f/fc/Unit_ills_full_11027.png/]
Ruling God Zevalhua;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/5/50/Unit_ills_full_30907.png/]
Armored Flame Valen;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/b/bd/Unit_ills_full_11036.png/]
Triumphant Blaze Valen;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/1/1e/Unit_ills_full_11037.png/]
Emperor Slayer Regil;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/4/48/Unit_ills_full_51126.png/]
Pure General Regil;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/4/42/Unit_ills_full_51127.png/]
Judgment Demon Zalvard;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/7/71/Unit_ills_full_61086.png/]
Soul Eater Zalvard;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/7/7e/Unit_ills_full_61087.png/]
Vexing Monarch Kira;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/8/86/Unit_ills_full_50657.png/]
Sublime Darkness Feeva;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/9/9c/Unit_ills_full_60667.png/]
Holy Justice Hugh;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/a/ae/Unit_ills_full_20966.png/]
Chain Magister Hugh;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/f/f0/Unit_ills_full_20967.png/]
Magical Host Mariletta;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/4/4d/Unit_ills_full_30916.png/]
Mademoiselle Mariletta;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/c/cf/Unit_ills_full_30917.png/]
Odd Character Zora;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/e/ef/Unit_ills_full_40886.png/]
Bitter Manipulator Zora;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/9/9b/Unit_ills_full_40887.png/]
Purifying Flame Rugahr;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/0/0b/Unit_ills_full_11046.png/]
Infernal Pyre Rugahr;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/5/54/Unit_ills_full_11047.png/]
Bubbling Spring Azalea;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/3/33/Unit_ills_full_20976.png/]
Crystalline Blue Azalea;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/1/17/Unit_ills_full_20977.png/]
Lambent Flicker Cleria;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/1/18/Unit_ills_full_40896.png/]
Furious Thunder Cleria;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/4/47/Unit_ills_full_40897.png/]
Blazing Emperor Adel;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/6/6c/Unit_ills_full_10737.png/]
Alluring Empress Savia;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/4/4c/Unit_ills_full_20677.png/]
Watchful Eyes Baro;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/d/d5/Unit_ills_full_30926.png/]
Bizarre Sight Baro;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/2/2b/Unit_ills_full_30927.png/]
Tech Craze Ionia;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/3/35/Unit_ills_full_51136.png/]
Metal Flower Ionia;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/5/5b/Unit_ills_full_51137.png/]
Pioneering Leader Shion;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/0/05/Unit_ills_full_61096.png/]
Disnomian Emperor Shion;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/0/04/Unit_ills_full_61097.png/,https://static.wikia.nocookie.net/bravefrontierglobal/images/d/d8/Unit_ills_full_61097_2.png/]
Sovereign God Cardes;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/6/6a/Unit_ills_full_61107.png/]
Golem Megalam;3★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/f/f8/Unit_ills_full_30932.png/]
Colossus Megalam+;4★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/3/3a/Unit_ills_full_30933.png/]
Inception God Maxwell;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/5/56/Unit_ills_full_51147.png/]
Calamity Demon Amu Yunos;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/b/b4/Unit_ills_full_20986.png/]
Cosmic Being Amu Yunos;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/e/ec/Unit_ills_full_20987.png/]
Tech Armor Beiorg;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/2/27/Unit_ills_full_40906.png/]
Celestial Plate Beiorg;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/9/90/Unit_ills_full_40907.png/]
Guile Demon Mora;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/d/d2/Unit_ills_full_51166.png/]
Glorious Shine Mora;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/8/8f/Unit_ills_full_51167.png/]
Furious General Griff;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/7/75/Unit_ills_full_10677.png/]
Oceanic Mirror Iris;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/c/c4/Unit_ills_full_20637.png/]
Dragon Demon Barion;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/8/88/Unit_ills_full_11056.png/]
Draconic Emperor Barion;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/1/1e/Unit_ills_full_11057.png/]
Nature Demon Mordlim;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/a/a7/Unit_ills_full_30946.png/]
Sacred Flora Mordlim;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/c/c0/Unit_ills_full_30947.png/]
Marine Emperor Zeleste;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/4/4c/Unit_ills_full_20996.png/]
Overflowing Sea Zeleste;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/2/22/Unit_ills_full_20997.png/]
Heavenly Empress Ragra;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/4/4d/Unit_ills_full_40916.png/]
Roaring Skies Ragra;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/d/dc/Unit_ills_full_40917.png/]
Holy Crown Linasera;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/4/4b/Unit_ills_full_51186.png/]
Graceful Angel Linasera;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/0/08/Unit_ills_full_51187.png/]
Disciple Liomerg;6★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/5/5d/Unit_ills_full_61125.png/]
Dragon Warrior Liomerg;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/6/6d/Unit_ills_full_61126.png/]
Flourished Bloom Libera;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/e/ec/Unit_ills_full_30627.png/]
Inquisitive Soul Rhoa;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/f/fc/Unit_ills_full_40607.png/]
Demon Manipulator Kafka;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/0/04/Unit_ills_full_60767.png/]
Ardent Empress Agnia;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/3/3f/Unit_ills_full_11066.png/]
Blazing Admonition Agnia;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/e/eb/Unit_ills_full_11067.png/]
Verdant Emperor Daros;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/f/f9/Unit_ills_full_30956.png/]
Boundless Peaks Daros;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/e/e2/Unit_ills_full_30957.png/]
Hexed Parasite Velma;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/7/70/Unit_ills_full_61136.png/]
Accursed Calamity Velma;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/9/94/Unit_ills_full_61137.png/]
Dragon Raptor;3★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/a/a4/Unit_ills_full_51192.png/]
General Raptorhead;4★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/8/8c/Unit_ills_full_51193.png/]
Fickle Flower Phileine;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/5/51/Unit_ills_full_30966.png/]
Final Petal Phileine;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/5/59/Unit_ills_full_30967.png/]
Waning Moon Mizo Dorte;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/c/c8/Unit_ills_full_61146.png/]
Death Soul Mizo Dorte;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/1/10/Unit_ills_full_61147.png/]
Mechanic Goddess Lilith;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/a/a8/Unit_ills_full_50317.png/]
Deadly Illusion Shida;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/7/73/Unit_ills_full_60097.png/]
Callow Flame Owen;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/6/61/Unit_ills_full_11087.png/]
Callow Shadow Grahdens;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/d/d0/Unit_ills_full_61157.png/]
Sol;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/9/98/Unit_ills_full_11077.png/]
Ky;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/d/d1/Unit_ills_full_40927.png/]
Elphelt;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/1/11/Unit_ills_full_51207.png/]
Evil Corpse Jireid;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/7/7d/Unit_ills_full_40936.png/]
Colossal Spirit Jireid;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/2/28/Unit_ills_full_40937.png/]
Shining Wisdom Solos;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/c/c1/Unit_ills_full_51216.png/]
Master Sage Solos;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/0/04/Unit_ills_full_51217.png/]
Sacred God Lucius;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/3/3d/Unit_ills_full_51227.png/]
Divine Phoenix;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/f/fa/Unit_ills_full_11096.png/]
Sacred Ashes Jakra;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/4/49/Unit_ills_full_11097.png/]
Divine Wolf;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/5/59/Unit_ills_full_21006.png/]
Sacred Judge Isniel;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/8/81/Unit_ills_full_21007.png/]
Divine Machine;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/1/18/Unit_ills_full_40946.png/]
Sacred Shift Becstain;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/f/f2/Unit_ills_full_40947.png/]
Superman;6★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/1/10/Unit_ills_full_51235.png/]
Batman;6★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/d/d6/Unit_ills_full_61175.png/]
Wonder Woman;6★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/1/19/Unit_ills_full_30975.png/]
Flash;6★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/e/e3/Unit_ills_full_40955.png/]
Aquaman;6★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/9/92/Unit_ills_full_21015.png/]
Cyborg;6★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/3/3f/Unit_ills_full_40965.png/]
Joker;6★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/9/99/Unit_ills_full_61185.png/]
Harley Quinn;6★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/9/9b/Unit_ills_full_11105.png/]
Penguin;6★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/d/dd/Unit_ills_full_21025.png/]
Vesta Padma Michele;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/3/36/Unit_ills_full_10257.png/,https://static.wikia.nocookie.net/bravefrontierglobal/images/9/9e/Unit_ills_full_10257_2.png/]
DUEL-FGXVM;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/5/57/Unit_ills_full_60257.png/,https://static.wikia.nocookie.net/bravefrontierglobal/images/e/e7/Unit_ills_full_60257_2.png/]
Enchanted Armor Barvars;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/5/53/Unit_ills_full_30986.png/]
Divine Armor;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/0/0a/Unit_ills_full_30987.png/]
Divine Dragon;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/6/6e/Unit_ills_full_51246.png/]
Sacred Purpose Lukroar;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/3/3a/Unit_ills_full_51247.png/]
Ice Lord Arsom;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/c/c2/Unit_ills_full_21036.png/]
Piercing Oath Arsom;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/5/50/Unit_ills_full_21037.png/]
Sparkling Knight Reseus;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/3/3a/Unit_ills_full_51256.png/]
Poised Emperor Reseus;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/8/88/Unit_ills_full_51257.png/]
Cursed Anchor Dirk Rezo;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/8/89/Unit_ills_full_61196.png/]
Possessed Sea Dirk Rezo;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/e/ee/Unit_ills_full_61197.png/]
Crimson Knight Claire;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/7/78/Unit_ills_full_10607.png/]
Azure Wanderer Colt;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/0/02/Unit_ills_full_20577.png/]
Necromancer Lilly Matah;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/4/41/Unit_ills_full_60497.png/]
Sea Fauna King Vaisal;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/3/3a/Unit_ills_full_21046.png/]
Oceanic Emperor Vaisal;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/b/bd/Unit_ills_full_21047.png/]
Sea Princess Eriana;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/6/65/Unit_ills_full_30996.png/]
Cerulean Grace Eriana;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/7/79/Unit_ills_full_30997.png/]
Adamant Victory Marlo;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/c/c9/Unit_ills_full_40976.png/]
Tenacious Charge Marlo;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/1/1f/Unit_ills_full_40977.png/]
Garrett;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/9/94/Unit_ills_full_21056.png/]
Loyal Servant Garrett;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/4/4a/Unit_ills_full_21057.png/]
Mel;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/e/e8/Unit_ills_full_51266.png/]
Compliant Subduer Mel;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/0/06/Unit_ills_full_51267.png/]
Pious Emperor Alza Masta;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/2/2c/Unit_ills_full_61207.png/]
Vengeful Sword Amus;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/8/84/Unit_ills_full_11116.png/]
Courageous Blade Amus;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/5/55/Unit_ills_full_11117.png/]
Noble Guardian Segrud;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/7/7c/Unit_ills_full_51276.png/]
Virtuous Paladin Segrud;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/a/a8/Unit_ills_full_51277.png/]
Dark Swordsman Neviro;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/b/b6/Unit_ills_full_61216.png/]
Ominous Blade Neviro;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/1/1b/Unit_ills_full_61217.png/]
Inferno Revolution Ruby;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/a/ab/Unit_ills_full_10647.png/]
